Average:	 WordAccuracy: 0.27005132347018257 	 CharacterAccuracy: 0.7362345785959584 
argus_ed_pg_a0098.txt 	 WordAccuracy: 0.3057553956834532 	 CharacterAccuracy: 0.807183364839319 
argus_ed_pg_a0067.txt 	 WordAccuracy: 0.14189189189189189 	 CharacterAccuracy: 0.673372781065088 
argus_ed_pg_a0107.txt 	 WordAccuracy: 0.4326923076923077 	 CharacterAccuracy: 0.830177854274239 
argus_ed_pg_a0106.txt 	 WordAccuracy: 0.26595744680851063 	 CharacterAccuracy: 0.682342502218278 
argus_ed_pg_a0112.txt 	 WordAccuracy: 0.4244604316546763 	 CharacterAccuracy: 0.841603053435114 
argus_ed_pg_a0072.txt 	 WordAccuracy: 0.0 	 CharacterAccuracy: 0. 
argus_ed_pg_a0066.txt 	 WordAccuracy: 0.272108843537415 	 CharacterAccuracy: 0.777376654632972 
argus_ed_pg_a0099.txt 	 WordAccuracy: 0.33436532507739936 	 CharacterAccuracy: 0.821011673151750 
argus_ed_pg_a0058.txt 	 WordAccuracy: 0.08996539792387544 	 CharacterAccuracy: 0.647990255785627 
argus_ed_pg_a0070.txt 	 WordAccuracy: 0.19081272084805653 	 CharacterAccuracy: 0.78889566809029 
argus_ed_pg_a0064.txt 	 WordAccuracy: 0.3018867924528302 	 CharacterAccuracy: 0.823687031082529 
argus_ed_pg_a0138.txt 	 WordAccuracy: 0.2950191570881226 	 CharacterAccuracy: 0.80706179066834 
argus_ed_pg_a0104.txt 	 WordAccuracy: 0.27074235807860264 	 CharacterAccuracy: 0.812944523470839 
argus_ed_pg_a0110.txt 	 WordAccuracy: 0.35231316725978645 	 CharacterAccuracy: 0.804136253041362 
argus_ed_pg_a0111.txt 	 WordAccuracy: 0.25559105431309903 	 CharacterAccuracy: 0.77983777520278 
argus_ed_pg_a0139.txt 	 WordAccuracy: 0.2838283828382838 	 CharacterAccuracy: 0.809972299168975 
argus_ed_pg_a0071.txt 	 WordAccuracy: 0.16017316017316016 	 CharacterAccuracy: 0.666666666666666 
argus_ed_pg_a0059.txt 	 WordAccuracy: 0.15789473684210525 	 CharacterAccuracy: 0.744493392070484 
argus_ed_pg_a0075.txt 	 WordAccuracy: 0.3720136518771331 	 CharacterAccuracy: 0.819402074435631 
argus_ed_pg_a0061.txt 	 WordAccuracy: 0.31097560975609756 	 CharacterAccuracy: 0.758885686839577 
argus_ed_pg_a0101.txt 	 WordAccuracy: 0.19047619047619047 	 CharacterAccuracy: 0.784946236559139 
argus_ed_pg_a0115.txt 	 WordAccuracy: 0.0 	 CharacterAccuracy: 0.4228504122497055 
argus_ed_pg_a0128.txt 	 WordAccuracy: 0.22018348623853212 	 CharacterAccuracy: 0.791469194312796 
argus_ed_pg_a0114.txt 	 WordAccuracy: 1.0 	 CharacterAccuracy: 1. 
argus_ed_pg_a0100.txt 	 WordAccuracy: 0.37383177570093457 	 CharacterAccuracy: 0.841131664853101 
argus_ed_pg_a0048.txt 	 WordAccuracy: 0.34615384615384615 	 CharacterAccuracy: 0.805251641137855 
argus_ed_pg_a0060.txt 	 WordAccuracy: 0.0915032679738562 	 CharacterAccuracy: 0.762156448202959 
argus_ed_pg_a0074.txt 	 WordAccuracy: 0.0 	 CharacterAccuracy: 0.3244147157190635 
argus_ed_pg_a0062.txt 	 WordAccuracy: 0.31790123456790126 	 CharacterAccuracy: 0.834976647638816 
argus_ed_pg_a0076.txt 	 WordAccuracy: 0.343042071197411 	 CharacterAccuracy: 0.822799097065462 
