Average:	 WordAccuracy: 0.43780991416894577 	 CharacterAccuracy: 0.6799209083605284 
100877_0009.txt 	 WordAccuracy: 0.12138728323699421 	 CharacterAccuracy: 0.431440045897877 
100876_0009.txt 	 WordAccuracy: 0.029891304347826088 	 CharacterAccuracy: 0.2439703153988868 
100870_0130.txt 	 WordAccuracy: 0.5533333333333333 	 CharacterAccuracy: 0.782558139534883 
100848_0020.txt 	 WordAccuracy: 0.3590733590733591 	 CharacterAccuracy: 0.653111521873074 
100959_0012.txt 	 WordAccuracy: 0.6880733944954128 	 CharacterAccuracy: 0.835516739446870 
100848_0021.txt 	 WordAccuracy: 0.2544642857142857 	 CharacterAccuracy: 0.571636363636363 
100859_0095.txt 	 WordAccuracy: 0.5974025974025974 	 CharacterAccuracy: 0.802110817941952 
100876_0008.txt 	 WordAccuracy: 0.14921465968586387 	 CharacterAccuracy: 0.466330737517178 
100877_0008.txt 	 WordAccuracy: 0.128 	 CharacterAccuracy: 0.4 
100958_0158.txt 	 WordAccuracy: 0.2696629213483146 	 CharacterAccuracy: 0.499358151476251 
100990_0020.txt 	 WordAccuracy: 0.5335968379446641 	 CharacterAccuracy: 0.751040221914008 
100989_0013.txt 	 WordAccuracy: 0.26126126126126126 	 CharacterAccuracy: 0.571209800918836 
100861_0018.txt 	 WordAccuracy: 0.6903073286052009 	 CharacterAccuracy: 0.799301242236024 
100959_0010.txt 	 WordAccuracy: 0.7777777777777778 	 CharacterAccuracy: 0.862091938707528 
100959_0011.txt 	 WordAccuracy: 0.703862660944206 	 CharacterAccuracy: 0.875989445910290 
100882_0041.txt 	 WordAccuracy: 0.15508021390374332 	 CharacterAccuracy: 0.512462612163509 
100990_0021.txt 	 WordAccuracy: 0.4426877470355731 	 CharacterAccuracy: 0.732533521524347 
100870_0042.txt 	 WordAccuracy: 0.5617283950617284 	 CharacterAccuracy: 0.754677754677754 
100990_0019.txt 	 WordAccuracy: 0.5490196078431373 	 CharacterAccuracy: 0.809154929577464 
100864_0017.txt 	 WordAccuracy: 0.43174603174603177 	 CharacterAccuracy: 0.712284482758620 
100881_0016.txt 	 WordAccuracy: 0.585635359116022 	 CharacterAccuracy: 0.810246679316888 
100991_0031.txt 	 WordAccuracy: 0.4805194805194805 	 CharacterAccuracy: 0.686789772727272 
100865_0215.txt 	 WordAccuracy: 0.6794871794871795 	 CharacterAccuracy: 0.765935214211076 
100944_0010.txt 	 WordAccuracy: 0.1657754010695187 	 CharacterAccuracy: 0.550527240773286 
100944_0011.txt 	 WordAccuracy: 0.2901023890784983 	 CharacterAccuracy: 0.633986928104575 
100881_0017.txt 	 WordAccuracy: 0.5993265993265994 	 CharacterAccuracy: 0.833333333333333 
100991_0030.txt 	 WordAccuracy: 0.3824884792626728 	 CharacterAccuracy: 0.650174216027874 
100990_0018.txt 	 WordAccuracy: 0.5473251028806584 	 CharacterAccuracy: 0.790940766550522 
100870_0043.txt 	 WordAccuracy: 0.6306818181818182 	 CharacterAccuracy: 0.803501945525291 
100982_0016.txt 	 WordAccuracy: 0.5153846153846153 	 CharacterAccuracy: 0.805412371134020 
