Average:	 WordAccuracy: 0.29958812597070084 	 CharacterAccuracy: 0.7098788505167305 
argus_lb3026335_5_0103.txt 	 WordAccuracy: 0.140893470790378 	 CharacterAccuracy: 0.565426170468187 
argus_lb3026335_5_0117.txt 	 WordAccuracy: 0.33433734939759036 	 CharacterAccuracy: 0.751659292035398 
argus_lb3026335_5_0088.txt 	 WordAccuracy: 0.17142857142857143 	 CharacterAccuracy: 0.616083916083916 
argus_lb3026335_5_0077.txt 	 WordAccuracy: 0.3753943217665615 	 CharacterAccuracy: 0.782758620689655 
argus_lb3026335_5_0063.txt 	 WordAccuracy: 0.0783132530120482 	 CharacterAccuracy: 0.510214772132006 
argus_lb3026335_5_0062.txt 	 WordAccuracy: 0.345679012345679 	 CharacterAccuracy: 0.802802283341982 
argus_lb3026335_5_0076.txt 	 WordAccuracy: 0.16828478964401294 	 CharacterAccuracy: 0.605530474040632 
argus_lb3026335_5_0116.txt 	 WordAccuracy: 0.3 	 CharacterAccuracy: 0.738642736960179 
argus_lb3026335_5_0102.txt 	 WordAccuracy: 0.1331168831168831 	 CharacterAccuracy: 0.625724217844727 
argus_lb3026335_5_0114.txt 	 WordAccuracy: 1.0 	 CharacterAccuracy: 1. 
argus_lb3026335_5_0100.txt 	 WordAccuracy: 0.3987538940809969 	 CharacterAccuracy: 0.799782372143634 
argus_lb3026335_5_0128.txt 	 WordAccuracy: 0.21100917431192662 	 CharacterAccuracy: 0.620853080568720 
argus_lb3026335_5_0060.txt 	 WordAccuracy: 0.3006535947712418 	 CharacterAccuracy: 0.749471458773784 
argus_lb3026335_5_0074.txt 	 WordAccuracy: 0.37341772151898733 	 CharacterAccuracy: 0.710144927536231 
argus_lb3026335_5_0048.txt 	 WordAccuracy: 0.07692307692307693 	 CharacterAccuracy: 0.582056892778993 
argus_lb3026335_5_0075.txt 	 WordAccuracy: 0.2832764505119454 	 CharacterAccuracy: 0.726662599145820 
argus_lb3026335_5_0061.txt 	 WordAccuracy: 0.3170731707317073 	 CharacterAccuracy: 0.764649375600384 
argus_lb3026335_5_0101.txt 	 WordAccuracy: 0.25170068027210885 	 CharacterAccuracy: 0.690561529271206 
argus_lb3026335_5_0115.txt 	 WordAccuracy: 0.3680555555555556 	 CharacterAccuracy: 0.78445229681978 
argus_lb3026335_5_0139.txt 	 WordAccuracy: 0.3234323432343234 	 CharacterAccuracy: 0.78282548476454 
argus_lb3026335_5_0111.txt 	 WordAccuracy: 0.48562300319488816 	 CharacterAccuracy: 0.820973348783314 
argus_lb3026335_5_0059.txt 	 WordAccuracy: 0.20394736842105263 	 CharacterAccuracy: 0.653083700440528 
argus_lb3026335_5_0071.txt 	 WordAccuracy: 0.354978354978355 	 CharacterAccuracy: 0.729816147082334 
argus_lb3026335_5_0070.txt 	 WordAccuracy: 0.30742049469964666 	 CharacterAccuracy: 0.784624771201952 
argus_lb3026335_5_0064.txt 	 WordAccuracy: 0.3081761006289308 	 CharacterAccuracy: 0.719721329046087 
argus_lb3026335_5_0058.txt 	 WordAccuracy: 0.2041522491349481 	 CharacterAccuracy: 0.521924482338611 
argus_lb3026335_5_0104.txt 	 WordAccuracy: 0.23580786026200873 	 CharacterAccuracy: 0.706258890469416 
argus_lb3026335_5_0110.txt 	 WordAccuracy: 0.40569395017793597 	 CharacterAccuracy: 0.797445255474452 
argus_lb3026335_5_0138.txt 	 WordAccuracy: 0.23754789272030652 	 CharacterAccuracy: 0.740857503152585 
argus_lb3026335_5_0106.txt 	 WordAccuracy: 0.2925531914893617 	 CharacterAccuracy: 0.61135758651286 
