Average:	 WordAccuracy: 0.27854635766244323 	 CharacterAccuracy: 0.5752334326464996 
100877_0009.txt 	 WordAccuracy: 0.06936416184971098 	 CharacterAccuracy: 0.3356282271944922 
100876_0009.txt 	 WordAccuracy: 0.019021739130434784 	 CharacterAccuracy: 0.2551020408163265 
100870_0130.txt 	 WordAccuracy: 0.36 	 CharacterAccuracy: 0.615116279069767 
100848_0020.txt 	 WordAccuracy: 0.20463320463320464 	 CharacterAccuracy: 0.584719654959950 
100959_0012.txt 	 WordAccuracy: 0.591743119266055 	 CharacterAccuracy: 0.817321688500727 
100848_0021.txt 	 WordAccuracy: 0.21875 	 CharacterAccuracy: 0.562181818181818 
100859_0095.txt 	 WordAccuracy: 0.2922077922077922 	 CharacterAccuracy: 0.611081794195250 
100876_0008.txt 	 WordAccuracy: 0.03926701570680628 	 CharacterAccuracy: 0.1901053595968850 
100877_0008.txt 	 WordAccuracy: 0.076 	 CharacterAccuracy: 0.3621428571428571 
100958_0158.txt 	 WordAccuracy: 0.4419475655430712 	 CharacterAccuracy: 0.7079589216944 
100990_0020.txt 	 WordAccuracy: 0.3201581027667984 	 CharacterAccuracy: 0.647018030513176 
100989_0013.txt 	 WordAccuracy: 0.23873873873873874 	 CharacterAccuracy: 0.626339969372128 
100861_0018.txt 	 WordAccuracy: 0.26713947990543735 	 CharacterAccuracy: 0.567158385093167 
100959_0010.txt 	 WordAccuracy: 0.6324786324786325 	 CharacterAccuracy: 0.852098600932711 
100959_0011.txt 	 WordAccuracy: 0.6094420600858369 	 CharacterAccuracy: 0.836411609498680 
100882_0041.txt 	 WordAccuracy: 0.29411764705882354 	 CharacterAccuracy: 0.630109670987038 
100990_0021.txt 	 WordAccuracy: 0.36363636363636365 	 CharacterAccuracy: 0.697247706422018 
100870_0042.txt 	 WordAccuracy: 0.35185185185185186 	 CharacterAccuracy: 0.599792099792099 
100990_0019.txt 	 WordAccuracy: 0.2549019607843137 	 CharacterAccuracy: 0.639436619718309 
100864_0017.txt 	 WordAccuracy: 0.20952380952380953 	 CharacterAccuracy: 0.4762931034482758 
100881_0016.txt 	 WordAccuracy: 0.287292817679558 	 CharacterAccuracy: 0.558823529411764 
100991_0031.txt 	 WordAccuracy: 0.26406926406926406 	 CharacterAccuracy: 0.580965909090909 
100865_0215.txt 	 WordAccuracy: 0.26282051282051283 	 CharacterAccuracy: 0.596656217345872 
100944_0010.txt 	 WordAccuracy: 0.16042780748663102 	 CharacterAccuracy: 0.49209138840070 
100944_0011.txt 	 WordAccuracy: 0.20136518771331058 	 CharacterAccuracy: 0.525846702317290 
100881_0017.txt 	 WordAccuracy: 0.31986531986531985 	 CharacterAccuracy: 0.610923423423423 
100991_0030.txt 	 WordAccuracy: 0.14285714285714285 	 CharacterAccuracy: 0.4717770034843205 
100990_0018.txt 	 WordAccuracy: 0.2674897119341564 	 CharacterAccuracy: 0.615331010452961 
100870_0043.txt 	 WordAccuracy: 0.3068181818181818 	 CharacterAccuracy: 0.593385214007782 
100982_0016.txt 	 WordAccuracy: 0.28846153846153844 	 CharacterAccuracy: 0.597938144329896 
