Average:	 WordAccuracy: 0.03194034476099265 	 CharacterAccuracy: 0.4325143844214303 
lb3026335_5_0198.txt 	 WordAccuracy: 0.020477815699658702 	 CharacterAccuracy: 0.530978575564562 
lb3026335_5_0167.txt 	 WordAccuracy: 0.14641744548286603 	 CharacterAccuracy: 0.606613454960091 
lb3026335_5_0173.txt 	 WordAccuracy: 0.020689655172413793 	 CharacterAccuracy: 0.588603988603988 
lb3026335_5_0013.txt 	 WordAccuracy: 0.07717041800643087 	 CharacterAccuracy: 0.584503088152723 
lb3026335_5_0007.txt 	 WordAccuracy: 0.0 	 CharacterAccuracy: 0.50702641933670 
lb3026335_5_0006.txt 	 WordAccuracy: 0.009933774834437087 	 CharacterAccuracy: 0.581112398609501 
lb3026335_5_0012.txt 	 WordAccuracy: 0.011111111111111112 	 CharacterAccuracy: 0.536148432501599 
lb3026335_5_0172.txt 	 WordAccuracy: 0.019736842105263157 	 CharacterAccuracy: 0.581540203850509 
lb3026335_5_0166.txt 	 WordAccuracy: 0.0 	 CharacterAccuracy: 0.543368774482372 
lb3026335_5_0199.txt 	 WordAccuracy: 0.05806451612903226 	 CharacterAccuracy: 0.445991091314031 
lb3026335_5_0158.txt 	 WordAccuracy: 0.08333333333333333 	 CharacterAccuracy: 0.290909090909090 
lb3026335_5_0170.txt 	 WordAccuracy: 0.0 	 CharacterAccuracy: 0.505408062930186 
lb3026335_5_0164.txt 	 WordAccuracy: 0.0 	 CharacterAccuracy: 0.4912379875635952 
lb3026335_5_0038.txt 	 WordAccuracy: 0.084070796460177 	 CharacterAccuracy: 0.615744349181605 
lb3026335_5_0004.txt 	 WordAccuracy: 0.054838709677419356 	 CharacterAccuracy: 0. 
lb3026335_5_0010.txt 	 WordAccuracy: 0.02962962962962963 	 CharacterAccuracy: 0.1215733015494636 
lb3026335_5_0011.txt 	 WordAccuracy: 0.12558139534883722 	 CharacterAccuracy: 0.549707602339181 
lb3026335_5_0005.txt 	 WordAccuracy: 0.059602649006622516 	 CharacterAccuracy: 0.3986849970113568 
lb3026335_5_0039.txt 	 WordAccuracy: 0.0 	 CharacterAccuracy: 0. 
lb3026335_5_0165.txt 	 WordAccuracy: 0.0 	 CharacterAccuracy: 0.505543237250554 
lb3026335_5_0171.txt 	 WordAccuracy: 0.0 	 CharacterAccuracy: 0.540740740740740 
lb3026335_5_0159.txt 	 WordAccuracy: 0.0 	 CharacterAccuracy: 0. 
lb3026335_5_0175.txt 	 WordAccuracy: 0.0576271186440678 	 CharacterAccuracy: 0.592655367231638 
lb3026335_5_0149.txt 	 WordAccuracy: 0.036544850498338874 	 CharacterAccuracy: 0.575625680087051 
lb3026335_5_0015.txt 	 WordAccuracy: 0.0 	 CharacterAccuracy: 0.516607354685646 
lb3026335_5_0029.txt 	 WordAccuracy: 0.06338028169014084 	 CharacterAccuracy: 0.623188405797101 
lb3026335_5_0028.txt 	 WordAccuracy: 0.0 	 CharacterAccuracy: 0.568015925680159 
lb3026335_5_0014.txt 	 WordAccuracy: 0.0 	 CharacterAccuracy: 0.573903002309468 
