Average:	 WordAccuracy: 0.3850337697025739 	 CharacterAccuracy: 0.7222914277801064 
argus_ed_pg_a0098.txt 	 WordAccuracy: 0.3489208633093525 	 CharacterAccuracy: 0.730938878386893 
argus_ed_pg_a0067.txt 	 WordAccuracy: 0.28378378378378377 	 CharacterAccuracy: 0.687573964497041 
argus_ed_pg_a0107.txt 	 WordAccuracy: 0.5512820512820513 	 CharacterAccuracy: 0.843947217441193 
argus_ed_pg_a0106.txt 	 WordAccuracy: 0.425531914893617 	 CharacterAccuracy: 0.766637089618456 
argus_ed_pg_a0112.txt 	 WordAccuracy: 0.5071942446043165 	 CharacterAccuracy: 0.829516539440203 
argus_ed_pg_a0072.txt 	 WordAccuracy: 0.0 	 CharacterAccuracy: 0. 
argus_ed_pg_a0066.txt 	 WordAccuracy: 0.4013605442176871 	 CharacterAccuracy: 0.747292418772563 
argus_ed_pg_a0099.txt 	 WordAccuracy: 0.44272445820433437 	 CharacterAccuracy: 0.797109505280711 
argus_ed_pg_a0058.txt 	 WordAccuracy: 0.28719723183391005 	 CharacterAccuracy: 0.654689403166869 
argus_ed_pg_a0070.txt 	 WordAccuracy: 0.2756183745583039 	 CharacterAccuracy: 0.663209273947528 
argus_ed_pg_a0064.txt 	 WordAccuracy: 0.33962264150943394 	 CharacterAccuracy: 0.750267952840300 
argus_ed_pg_a0138.txt 	 WordAccuracy: 0.36015325670498083 	 CharacterAccuracy: 0.739596469104665 
argus_ed_pg_a0104.txt 	 WordAccuracy: 0.36681222707423583 	 CharacterAccuracy: 0.768847795163584 
argus_ed_pg_a0110.txt 	 WordAccuracy: 0.44483985765124556 	 CharacterAccuracy: 0.803527980535279 
argus_ed_pg_a0111.txt 	 WordAccuracy: 0.48242811501597443 	 CharacterAccuracy: 0.819235225955967 
argus_ed_pg_a0139.txt 	 WordAccuracy: 0.40264026402640263 	 CharacterAccuracy: 0.742382271468144 
argus_ed_pg_a0071.txt 	 WordAccuracy: 0.2683982683982684 	 CharacterAccuracy: 0.64508393285371 
argus_ed_pg_a0059.txt 	 WordAccuracy: 0.3618421052631579 	 CharacterAccuracy: 0.69713656387665 
argus_ed_pg_a0075.txt 	 WordAccuracy: 0.4197952218430034 	 CharacterAccuracy: 0.80109823062843 
argus_ed_pg_a0061.txt 	 WordAccuracy: 0.34146341463414637 	 CharacterAccuracy: 0.700288184438040 
argus_ed_pg_a0101.txt 	 WordAccuracy: 0.4965986394557823 	 CharacterAccuracy: 0.838709677419354 
argus_ed_pg_a0115.txt 	 WordAccuracy: 0.06944444444444445 	 CharacterAccuracy: 0.4899882214369846 
argus_ed_pg_a0128.txt 	 WordAccuracy: 0.5137614678899083 	 CharacterAccuracy: 0.818325434439178 
argus_ed_pg_a0114.txt 	 WordAccuracy: 1.0 	 CharacterAccuracy: 1. 
argus_ed_pg_a0100.txt 	 WordAccuracy: 0.43302180685358255 	 CharacterAccuracy: 0.806311207834602 
argus_ed_pg_a0048.txt 	 WordAccuracy: 0.4358974358974359 	 CharacterAccuracy: 0.759299781181619 
argus_ed_pg_a0060.txt 	 WordAccuracy: 0.3660130718954248 	 CharacterAccuracy: 0.780126849894291 
argus_ed_pg_a0074.txt 	 WordAccuracy: 0.0 	 CharacterAccuracy: 0.4091415830546265 
argus_ed_pg_a0062.txt 	 WordAccuracy: 0.35185185185185186 	 CharacterAccuracy: 0.722366372599896 
argus_ed_pg_a0076.txt 	 WordAccuracy: 0.5728155339805825 	 CharacterAccuracy: 0.856094808126410 
